CUSTOMER_NUMBER,BAD,GOOD,GB,DEMO_GENDER,DEMO_AGE,DEMO_STAFF_VIB,APP_CIF_AGE,APP_IB_AGE,APP_DATEDIFF_CIF_IB,APP_EB_REGISTER_CHANNEL,APP_SMS,APP_VERIFY_METHOD
384801,0,1,G,F,41,N,74,71,3,BRANCH,N,SMART_OTP
867476,0,1,G,F,24,N,82,59,23,BRANCH,Y,SMART_OTP
233041,0,1,G,F,41,N,79,42,37,MYVIB,Y,SMART_OTP
803719,0,1,G,F,23,N,22,16,6,BRANCH,Y,SMS
799619,0,1,G,M,34,N,88,88,0,BRANCH,Y,SMS
555733,1,0,B,M,35,N,79,78,1,BRANCH,N,SMS
263250,1,0,B,M,24,N,79,79,0,BRANCH,N,SMART_OTP
118682,0,1,G,F,25,N,76,76,0,BRANCH,Y,SMART_OTP
235644,0,1,G,F,38,N,65,60,5,BRANCH,Y,SMS
957300,0,1,G,M,19,N,65,65,0,BRANCH,Y,SMART_OTP
589821,0,1,G,F,32,N,71,40,31,BRANCH,N,SMART_OTP
669094,0,1,G,F,32,N,46,46,0,BRANCH,Y,SMART_OTP
103706,0,1,G,F,18,N,46,46,0,BRANCH,Y,SMART_OTP
66346,0,1,G,M,29,N,38,38,0,BRANCH,Y,SMART_OTP
160233,0,1,G,F,21,N,83,16,67,BRANCH,Y,SMART_OTP
447118,0,1,G,F,32,N,25,24,1,BRANCH,Y,SMART_OTP
830201,0,1,G,F,25,N,19,19,0,BRANCH,N,SMS
409781,0,1,G,M,30,N,13,10,3,BRANCH,N,SMS
702813,0,1,G,M,32,N,68,62,6,BRANCH,N,SMS
606117,1,0,B,M,37,N,66,62,4,BRANCH,N,SMS
34663,0,1,G,M,30,N,62,60,2,BRANCH,N,SMART_OTP
44450,1,0,B,M,32,N,61,61,0,BRANCH,Y,SMS
758814,0,1,G,F,42,N,61,61,0,BRANCH,Y,SMART_OTP
753189,0,1,G,M,44,N,38,27,11,MYVIB,N,SMART_OTP
498927,0,1,G,M,23,N,34,24,10,MYVIB,N,SMS
680011,0,1,G,F,25,N,29,12,17,MYVIB,Y,SMART_OTP
608969,1,0,B,M,32,N,27,27,0,BRANCH,N,SMS
859071,0,1,G,F,24,N,12,4,8,BRANCH,Y,SMART_OTP
515747,0,1,G,M,28,N,12,4,8,BRANCH,Y,SMART_OTP
171276,0,1,G,M,33,N,12,10,2,BRANCH,Y,SMS
760839,1,0,B,M,23,N,10,10,0,BRANCH,Y,SMS
970035,0,1,G,F,43,N,9,9,0,BRANCH,Y,SMS
404224,0,1,G,M,48,N,18,15,3,BRANCH,Y,SMART_OTP
469142,0,1,G,M,46,N,18,17,1,BRANCH,Y,SMART_OTP
653844,0,1,G,F,32,N,17,17,0,BRANCH,N,SMART_OTP
801331,0,1,G,F,28,Y,86,79,7,BRANCH,N,SMART_OTP
24778,0,1,G,F,35,N,83,83,0,BRANCH,N,SMS
234950,0,1,G,M,33,N,82,59,23,BRANCH,Y,SMART_OTP
450085,0,1,G,M,33,N,82,78,4,BRANCH,N,SMS
59557,0,1,G,F,22,N,82,82,0,BRANCH,Y,SMS
884424,0,1,G,M,40,N,81,81,0,BRANCH,N,SMART_OTP
497916,0,1,G,F,32,N,74,73,1,BRANCH,N,SMART_OTP
703381,0,1,G,M,22,N,5,5,0,BRANCH,Y,SMART_OTP
779029,0,1,G,M,51,N,74,74,0,BRANCH,N,SMS
356434,0,1,G,M,34,N,40,40,0,BRANCH,Y,SMS
881939,0,1,G,F,43,N,20,20,0,BRANCH,N,SMS
387942,0,1,G,F,29,N,87,75,12,BRANCH,Y,SMS
845994,0,1,G,M,29,N,76,76,0,BRANCH,Y,SMS
291442,0,1,G,F,23,N,73,66,7,BRANCH,N,SMS
694891,0,1,G,F,34,N,72,62,10,MYVIB,N,SMART_OTP
140478,0,1,G,F,25,N,72,72,0,BRANCH,N,SMART_OTP
283963,0,1,G,M,38,N,69,64,5,BRANCH,N,SMS
894491,0,1,G,M,36,Y,46,46,0,BRANCH,Y,SMART_OTP
872427,0,1,G,M,31,N,46,46,0,BRANCH,N,SMART_OTP
841929,0,1,G,F,41,N,45,45,0,BRANCH,Y,SMART_OTP
29729,0,1,G,F,35,N,45,45,0,BRANCH,Y,SMART_OTP
935901,0,1,G,M,24,N,38,38,0,BRANCH,N,SMS
785662,1,0,B,M,26,N,37,37,0,BRANCH,N,SMART_OTP
536130,1,0,B,F,38,N,31,31,0,BRANCH,Y,SMS
870832,1,0,B,M,28,N,79,45,34,BRANCH,Y,SMS
927418,0,1,G,M,24,N,31,23,8,BRANCH,Y,SMART_OTP
808765,0,1,G,F,22,N,31,30,1,BRANCH,Y,SMART_OTP
564223,0,1,G,F,26,Y,13,13,0,BRANCH,Y,SMART_OTP
62308,0,1,G,F,30,N,8,8,0,BRANCH,N,SMART_OTP
571799,0,1,G,F,24,N,6,6,0,BRANCH,N,SMS
569979,1,0,B,F,50,N,68,68,0,BRANCH,Y,SMS
44373,0,1,G,M,30,N,67,66,1,BRANCH,N,SMART_OTP
890631,0,1,G,M,28,N,67,67,0,BRANCH,N,SMS
193201,0,1,G,M,49,N,66,66,0,BRANCH,Y,SMART_OTP
642396,0,1,G,M,22,N,62,62,0,BRANCH,Y,SMS
699624,0,1,G,M,49,N,62,61,1,BRANCH,Y,SMART_OTP
116907,0,1,G,M,29,N,60,41,19,BRANCH,Y,SMART_OTP
249315,0,1,G,M,35,N,60,40,20,BRANCH,Y,SMART_OTP
356176,0,1,G,F,27,N,59,59,0,BRANCH,Y,SMART_OTP
633516,0,1,G,M,35,N,59,32,27,MYVIB,N,SMS
576880,0,1,G,M,19,N,48,48,0,BRANCH,Y,SMS
287035,0,1,G,M,31,N,30,30,0,BRANCH,Y,SMS
775163,0,1,G,M,30,Y,12,10,2,BRANCH,Y,SMART_OTP
274109,0,1,G,F,19,N,10,9,1,BRANCH,Y,SMS
986750,0,1,G,M,27,N,40,40,0,BRANCH,Y,SMS
938628,0,1,G,M,27,N,34,34,0,BRANCH,Y,SMS
433926,0,1,G,F,40,N,32,32,0,BRANCH,N,SMS
565901,0,1,G,M,29,N,15,15,0,BRANCH,Y,SMS
39787,0,1,G,F,29,N,15,15,0,BRANCH,N,SMART_OTP
105797,0,1,G,F,29,Y,87,87,0,BRANCH,Y,SMART_OTP
233887,0,1,G,F,30,N,86,82,4,BRANCH,Y,SMART_OTP
629201,0,1,G,M,32,N,85,85,0,BRANCH,N,SMART_OTP
469981,0,1,G,M,29,N,85,83,2,BRANCH,Y,SMART_OTP
752111,0,1,G,M,32,N,83,83,0,BRANCH,N,SMART_OTP
425100,0,1,G,F,27,N,82,75,7,BRANCH,N,SMS
555934,0,1,G,M,30,N,81,81,0,BRANCH,Y,SMS
295977,0,1,G,M,33,N,75,74,1,BRANCH,Y,SMART_OTP
259855,0,1,G,M,20,N,75,65,10,BRANCH,Y,SMS
313353,1,0,B,F,19,N,75,73,2,BRANCH,N,SMART_OTP
14871,0,1,G,F,36,N,73,69,4,BRANCH,N,SMART_OTP
479742,0,1,G,M,32,N,87,87,0,BRANCH,Y,SMS
971003,0,1,G,M,25,N,40,26,14,MYVIB,Y,SMART_OTP
907761,0,1,G,F,23,N,82,82,0,BRANCH,Y,SMS
309562,0,1,G,M,27,N,76,76,0,BRANCH,Y,SMART_OTP
615257,0,1,G,F,22,N,75,65,10,MYVIB,N,SMART_OTP
196615,1,0,B,F,26,N,71,71,0,BRANCH,Y,SMS
278087,0,1,G,M,27,N,59,59,0,BRANCH,Y,SMART_OTP
93009,0,1,G,M,35,N,32,32,0,BRANCH,Y,SMART_OTP
714102,0,1,G,M,23,N,31,31,0,BRANCH,N,SMS
940086,0,1,G,F,21,N,27,1,26,BRANCH,Y,SMS
828210,0,1,G,M,28,N,26,26,0,BRANCH,Y,SMS
509096,0,1,G,F,33,N,26,26,0,BRANCH,Y,SMART_OTP
903559,0,1,G,F,29,N,26,25,1,BRANCH,Y,SMS
627405,0,1,G,F,24,N,20,20,0,BRANCH,Y,SMART_OTP
666197,0,1,G,M,34,N,85,85,0,BRANCH,Y,SMART_OTP
801367,0,1,G,F,34,N,44,30,14,BRANCH,Y,SMART_OTP
43986,0,1,G,M,24,N,86,86,0,BRANCH,Y,SMART_OTP
381983,0,1,G,F,23,N,18,18,0,BRANCH,Y,SMART_OTP
317762,0,1,G,F,27,N,79,79,0,BRANCH,Y,SMART_OTP
650801,0,1,G,M,44,N,27,27,0,BRANCH,Y,SMS
934981,1,0,B,M,35,N,81,81,0,BRANCH,N,SMS
503544,0,1,G,F,34,N,68,68,0,BRANCH,N,SMART_OTP
830330,0,1,G,F,18,N,87,86,1,BRANCH,N,SMART_OTP
811660,0,1,G,M,23,N,31,31,0,BRANCH,Y,SMART_OTP
855251,0,1,G,F,22,N,26,23,3,BRANCH,Y,SMS
862018,0,1,G,M,22,N,19,19,0,BRANCH,Y,SMS
288457,0,1,G,F,25,N,1,1,0,BRANCH,Y,SMART_OTP
226050,0,1,G,F,35,N,18,15,3,MYVIB,Y,SMART_OTP
619962,0,1,G,F,50,N,17,17,0,BRANCH,N,SMART_OTP
855901,0,1,G,M,29,N,23,23,0,BRANCH,Y,SMART_OTP
409345,0,1,G,F,24,N,75,75,0,BRANCH,N,SMS
599393,1,0,B,M,37,N,67,66,1,BRANCH,Y,SMS
936269,0,1,G,F,37,N,87,75,12,BRANCH,Y,SMART_OTP
972826,0,1,G,M,33,N,16,16,0,BRANCH,N,SMART_OTP
197225,1,0,B,M,28,N,85,85,0,BRANCH,Y,SMS
278942,0,1,G,M,19,N,75,20,55,MYVIB,Y,SMART_OTP
946108,0,1,G,F,28,N,73,73,0,BRANCH,N,SMART_OTP
699450,0,1,G,F,23,N,61,61,0,BRANCH,Y,SMART_OTP
667491,1,0,B,M,30,N,87,87,0,BRANCH,N,SMS
187126,0,1,G,M,39,N,67,67,0,BRANCH,N,SMS
712068,0,1,G,F,35,N,27,16,11,BRANCH,Y,SMS
59891,0,1,G,F,32,N,23,18,5,BRANCH,N,SMS
354060,0,1,G,M,19,N,74,74,0,BRANCH,N,SMS
363737,0,1,G,F,30,N,39,39,0,BRANCH,Y,SMART_OTP
125400,1,0,B,M,51,N,69,69,0,BRANCH,Y,SMS
777729,0,1,G,M,42,N,27,27,0,BRANCH,N,SMS
145985,0,1,G,M,32,N,26,26,0,BRANCH,Y,SMS
371344,0,1,G,F,30,N,83,83,0,BRANCH,Y,SMS
992368,0,1,G,F,56,N,81,76,5,BRANCH,Y,SMS
332131,0,1,G,F,22,N,76,58,18,MYVIB,Y,SMS
287119,0,1,G,M,20,N,18,18,0,BRANCH,N,SMS
291851,0,1,G,F,34,N,83,82,1,BRANCH,Y,SMS
479765,0,1,G,F,22,N,48,48,0,BRANCH,N,SMS
979848,0,1,G,F,23,N,44,44,0,BRANCH,N,SMART_OTP
490904,0,1,G,M,24,N,25,20,5,BRANCH,Y,SMS
52829,0,1,G,M,32,N,24,13,11,MYVIB,N,SMART_OTP
387288,0,1,G,M,42,N,23,23,0,BRANCH,N,SMS
611843,0,1,G,F,36,N,23,10,13,BRANCH,N,SMART_OTP
805536,1,0,B,M,29,N,88,88,0,BRANCH,Y,SMS
105329,0,1,G,M,43,N,74,74,0,BRANCH,Y,SMART_OTP
65171,0,1,G,F,31,N,87,87,0,BRANCH,Y,SMS
176216,0,1,G,M,30,N,82,82,0,BRANCH,Y,SMART_OTP
73172,0,1,G,M,19,N,76,66,10,BRANCH,Y,SMS
460729,0,1,G,M,47,N,72,71,1,BRANCH,Y,SMART_OTP
610821,1,0,B,F,24,N,15,15,0,BRANCH,N,SMS
925254,0,1,G,F,24,N,1,1,0,BRANCH,Y,SMART_OTP
465114,0,1,G,F,27,Y,1,1,0,BRANCH,Y,SMART_OTP
93355,0,1,G,M,50,N,85,85,0,BRANCH,N,SMART_OTP
985383,0,1,G,F,31,N,82,81,1,BRANCH,N,SMS
98702,0,1,G,F,25,N,60,60,0,BRANCH,N,SMS
139773,0,1,G,M,33,N,67,30,37,MYVIB,N,SMART_OTP
463346,1,0,B,M,29,N,17,16,1,BRANCH,Y,SMS
68891,0,1,G,M,28,N,88,62,26,MYVIB,Y,SMART_OTP
672869,0,1,G,F,37,N,88,62,26,BRANCH,N,SMART_OTP
582814,0,1,G,F,27,N,86,86,0,BRANCH,N,SMS
433877,1,0,B,F,42,N,70,67,3,BRANCH,Y,SMART_OTP
375929,0,1,G,F,46,N,60,40,20,BRANCH,N,SMS
618533,0,1,G,F,29,N,24,24,0,BRANCH,Y,SMART_OTP
618438,1,0,B,M,20,N,23,20,3,BRANCH,N,SMS
552395,0,1,G,F,28,N,87,60,27,MYVIB,Y,SMS
659384,1,0,B,M,26,N,71,65,6,BRANCH,Y,SMS
683938,0,1,G,F,40,N,69,69,0,BRANCH,N,SMART_OTP
812165,0,1,G,M,35,N,20,20,0,BRANCH,Y,SMS
306965,0,1,G,F,31,N,2,2,0,BRANCH,Y,SMART_OTP
206349,0,1,G,F,30,N,73,36,37,BRANCH,N,SMS
577751,0,1,G,M,35,N,71,40,31,BRANCH,N,SMART_OTP
399239,0,1,G,M,34,N,45,20,25,BRANCH,Y,SMART_OTP
954358,0,1,G,M,34,N,16,16,0,BRANCH,Y,SMART_OTP
187455,0,1,G,M,35,N,86,80,6,BRANCH,N,SMART_OTP
915532,0,1,G,M,23,N,75,58,17,BRANCH,Y,SMS
391031,0,1,G,F,27,N,45,44,1,BRANCH,N,SMS
392368,0,1,G,M,35,N,44,44,0,BRANCH,Y,SMART_OTP
506486,0,1,G,M,27,N,22,22,0,BRANCH,Y,SMART_OTP
416481,0,1,G,F,32,N,18,18,0,BRANCH,N,SMART_OTP
903040,1,0,B,F,35,N,83,83,0,BRANCH,Y,SMS
490963,0,1,G,F,19,N,4,3,1,BRANCH,Y,SMART_OTP
941274,0,1,G,M,20,N,83,60,23,MYVIB,Y,SMS
748816,1,0,B,F,41,N,87,75,12,BRANCH,Y,SMART_OTP
357780,1,0,B,F,43,N,48,48,0,BRANCH,Y,SMS
486643,0,1,G,M,26,N,41,41,0,BRANCH,Y,SMS
325893,0,1,G,F,31,N,20,20,0,BRANCH,Y,SMART_OTP
720270,0,1,G,F,29,N,20,20,0,BRANCH,N,SMS
883154,0,1,G,F,25,N,13,13,0,BRANCH,Y,SMART_OTP
384635,0,1,G,F,53,N,81,81,0,BRANCH,Y,SMS
31430,0,1,G,M,27,N,79,34,45,BRANCH,N,SMART_OTP
323137,0,1,G,F,24,N,46,46,0,BRANCH,N,SMART_OTP
740301,0,1,G,F,37,N,45,27,18,MYVIB,Y,SMART_OTP
230345,0,1,G,M,25,N,17,17,0,BRANCH,Y,SMART_OTP
563913,0,1,G,F,35,N,44,44,0,BRANCH,Y,SMART_OTP
984228,0,1,G,F,33,N,72,72,0,BRANCH,N,SMART_OTP
146707,0,1,G,F,30,N,31,31,0,BRANCH,Y,SMS
324002,0,1,G,M,24,N,3,3,0,BRANCH,Y,SMART_OTP
56288,0,1,G,F,29,N,69,69,0,BRANCH,Y,SMS
14528,0,1,G,M,35,N,76,76,0,BRANCH,N,SMS
30302,0,1,G,M,26,N,69,69,0,BRANCH,N,SMART_OTP
898763,0,1,G,F,37,N,88,80,8,BRANCH,Y,SMART_OTP
791336,0,1,G,M,30,N,86,41,45,MYVIB,N,SMS
363210,0,1,G,F,31,N,82,67,15,BRANCH,N,SMART_OTP
388119,0,1,G,F,45,N,81,58,23,BRANCH,N,SMS
957181,0,1,G,M,35,N,41,41,0,BRANCH,Y,SMART_OTP
666778,0,1,G,F,29,N,27,26,1,BRANCH,N,SMS
737006,0,1,G,M,30,N,26,25,1,BRANCH,Y,SMART_OTP
311753,0,1,G,F,20,N,26,26,0,BRANCH,Y,SMART_OTP
160968,0,1,G,M,29,Y,2,2,0,BRANCH,Y,SMART_OTP
462790,0,1,G,F,44,N,1,1,0,BRANCH,N,SMS
186335,0,1,G,F,23,N,81,81,0,BRANCH,Y,SMS
18244,0,1,G,F,19,N,76,44,32,BRANCH,Y,SMART_OTP
202972,0,1,G,M,21,N,75,45,30,BRANCH,Y,SMART_OTP
622873,0,1,G,M,32,N,75,3,72,BRANCH,N,SMS
759498,1,0,B,M,64,N,39,24,15,BRANCH,N,SMART_OTP
848953,0,1,G,M,22,N,17,4,13,MYVIB,Y,SMART_OTP
990655,0,1,G,M,44,N,86,86,0,BRANCH,N,SMART_OTP
660102,0,1,G,M,32,N,44,44,0,BRANCH,N,SMS
97280,1,0,B,F,32,N,44,44,0,BRANCH,Y,SMS
677817,0,1,G,F,26,N,25,25,0,BRANCH,Y,SMS
471634,0,1,G,M,19,N,68,60,8,MYVIB,Y,SMS
148490,0,1,G,M,57,N,5,4,1,BRANCH,N,SMS
147483,0,1,G,M,37,N,4,3,1,BRANCH,N,SMART_OTP
842884,0,1,G,M,31,N,2,2,0,BRANCH,Y,SMS
945232,0,1,G,M,23,N,44,44,0,BRANCH,Y,SMART_OTP
214812,0,1,G,M,30,N,18,18,0,BRANCH,Y,SMS
296384,0,1,G,M,31,N,5,5,0,BRANCH,Y,SMS
93507,0,1,G,F,22,N,75,60,15,MYVIB,Y,SMART_OTP
211337,0,1,G,M,36,N,40,39,1,BRANCH,Y,SMART_OTP
706524,0,1,G,M,28,N,39,39,0,BRANCH,Y,SMART_OTP
411235,0,1,G,M,27,N,80,80,0,BRANCH,N,SMART_OTP
574545,0,1,G,F,40,N,79,79,0,BRANCH,Y,SMS
861571,0,1,G,M,35,N,5,3,2,BRANCH,N,SMS
560193,0,1,G,F,29,N,4,4,0,BRANCH,Y,SMART_OTP
480600,0,1,G,M,37,N,74,74,0,BRANCH,N,SMS
43116,0,1,G,F,31,N,4,4,0,BRANCH,Y,SMART_OTP
389092,0,1,G,M,45,N,80,80,0,BRANCH,Y,SMS
323747,0,1,G,M,23,N,79,79,0,BRANCH,Y,SMART_OTP
423338,0,1,G,F,28,N,73,73,0,BRANCH,N,SMART_OTP
767246,0,1,G,F,31,N,62,2,60,BRANCH,N,SMART_OTP
783273,0,1,G,M,42,N,3,3,0,BRANCH,N,SMART_OTP
769078,0,1,G,M,48,N,74,74,0,BRANCH,N,SMART_OTP
350134,0,1,G,F,29,N,73,73,0,BRANCH,N,SMART_OTP
915012,1,0,B,M,24,N,30,29,1,BRANCH,Y,SMART_OTP
323665,0,1,G,F,26,N,74,74,0,BRANCH,Y,SMART_OTP
711150,0,1,G,F,32,N,34,34,0,BRANCH,N,SMART_OTP
226579,0,1,G,F,46,N,34,34,0,BRANCH,Y,SMS
427511,0,1,G,F,28,N,5,5,0,BRANCH,N,SMART_OTP
286512,0,1,G,F,24,N,3,3,0,BRANCH,Y,SMART_OTP
209475,0,1,G,M,39,N,74,74,0,BRANCH,N,SMART_OTP
465227,0,1,G,M,36,N,73,65,8,MYVIB,N,SMS
849969,0,1,G,M,30,N,24,24,0,BRANCH,N,SMART_OTP
962734,0,1,G,M,37,N,5,5,0,BRANCH,Y,SMS
255478,0,1,G,M,40,N,27,26,1,BRANCH,Y,SMART_OTP
200742,0,1,G,M,38,N,17,17,0,BRANCH,Y,SMS
770321,1,0,B,M,41,N,23,23,0,BRANCH,Y,SMS
332752,1,0,B,F,48,N,-186,-187,1,BRANCH,N,SMART_OTP
806689,1,0,B,M,26,N,-178,-219,41,BRANCH,Y,SMART_OTP
946979,0,1,G,F,24,N,17,17,0,BRANCH,N,SMS
512591,1,0,B,F,40,N,-122,-122,0,BRANCH,N,SMART_OTP
539394,1,0,B,M,28,N,-122,-257,135,BRANCH,Y,SMART_OTP
291900,0,1,G,M,29,N,38,-5,43,BRANCH,Y,SMART_OTP
170476,0,1,G,M,26,N,23,20,3,BRANCH,Y,SMART_OTP
296099,0,1,G,M,28,N,23,13,10,BRANCH,N,SMART_OTP
901508,1,0,B,M,27,N,59,59,0,BRANCH,N,SMS
467035,0,1,G,M,60,N,-17,-17,0,BRANCH,Y,SMART_OTP
442910,1,0,B,M,33,N,-149,-179,30,MYVIB,N,SMART_OTP
293774,1,0,B,F,27,N,34,33,1,BRANCH,Y,SMS
695685,0,1,G,M,19,N,17,0,17,MYVIB,Y,SMART_OTP
29388,1,0,B,M,23,N,-156,-156,0,BRANCH,Y,SMS
938836,0,1,G,M,23,N,2,2,0,BRANCH,N,SMART_OTP
460659,1,0,B,F,38,N,-23,-23,0,BRANCH,Y,SMART_OTP
613526,0,1,G,M,22,N,-1,-1,0,BRANCH,Y,SMS
23082,0,1,G,M,45,N,69,69,0,BRANCH,Y,SMS
731816,1,0,B,M,33,N,61,61,0,BRANCH,N,SMS
654324,1,0,B,M,30,N,-122,-131,9,MYVIB,N,SMART_OTP
785750,0,1,G,M,26,N,78,36,42,BRANCH,N,SMS
649337,1,0,B,M,31,N,-97,-97,0,BRANCH,N,SMART_OTP
606743,1,0,B,M,47,N,-138,-138,0,BRANCH,Y,SMART_OTP
726883,0,1,G,M,29,N,-44,-66,22,MYVIB,Y,SMART_OTP
29753,1,0,B,F,31,N,79,76,3,BRANCH,N,SMS
635032,1,0,B,M,27,N,-78,-78,0,BRANCH,Y,SMART_OTP
336576,0,1,G,F,20,N,3,-10,13,BRANCH,Y,SMS
923378,1,0,B,F,27,N,47,47,0,BRANCH,N,SMART_OTP
344191,0,1,G,F,34,N,88,10,78,BRANCH,N,SMART_OTP
394290,1,0,B,F,18,N,66,65,1,BRANCH,N,SMS
598354,0,1,G,F,31,N,79,73,6,MYVIB,N,SMART_OTP
477216,0,1,G,M,32,N,76,76,0,BRANCH,Y,SMS
419870,1,0,B,M,36,N,73,73,0,BRANCH,Y,SMS
971881,0,1,G,M,24,N,45,45,0,BRANCH,N,SMART_OTP
1033,0,1,G,F,38,N,39,39,0,BRANCH,Y,SMART_OTP
806250,0,1,G,M,34,N,76,30,46,BRANCH,N,SMART_OTP
257032,0,1,G,M,27,N,33,33,0,BRANCH,Y,SMS
27267,0,1,G,M,35,N,25,25,0,BRANCH,Y,SMS
994886,0,1,G,M,41,N,25,25,0,BRANCH,Y,SMS
120797,0,1,G,M,36,N,6,6,0,BRANCH,Y,SMS
315301,0,1,G,M,27,N,6,6,0,BRANCH,Y,SMS
517747,0,1,G,F,24,N,62,59,3,BRANCH,N,SMART_OTP
672509,0,1,G,M,26,N,62,62,0,BRANCH,Y,SMS
762782,0,1,G,F,24,N,61,61,0,BRANCH,Y,SMS
528961,0,1,G,M,32,N,65,65,0,BRANCH,N,SMS
62201,0,1,G,M,29,N,60,60,0,BRANCH,Y,SMS
683042,1,0,B,F,33,N,58,38,20,BRANCH,N,SMS
761860,0,1,G,M,43,N,48,48,0,BRANCH,N,SMART_OTP
756201,0,1,G,F,23,Y,47,45,2,BRANCH,Y,SMART_OTP
977440,0,1,G,M,1,N,47,47,0,BRANCH,N,SMS
194355,0,1,G,F,35,N,10,6,4,BRANCH,Y,SMS
572910,0,1,G,F,20,N,41,40,1,BRANCH,Y,SMART_OTP
474601,0,1,G,F,27,Y,41,40,1,BRANCH,Y,SMART_OTP
834879,1,0,B,M,61,N,37,37,0,BRANCH,N,SMART_OTP
120939,0,1,G,F,27,N,34,34,0,BRANCH,N,SMS
320281,0,1,G,F,30,N,17,17,0,BRANCH,Y,SMART_OTP
804787,0,1,G,M,26,N,16,16,0,BRANCH,N,SMS
910834,0,1,G,F,35,N,15,15,0,BRANCH,Y,SMART_OTP
310020,0,1,G,F,30,N,13,4,9,BRANCH,Y,SMART_OTP
222948,0,1,G,F,20,N,87,87,0,BRANCH,N,SMART_OTP
317909,0,1,G,F,31,N,75,75,0,BRANCH,N,SMART_OTP
581941,0,1,G,M,19,N,80,80,0,BRANCH,N,SMART_OTP
66577,0,1,G,M,20,N,59,59,0,BRANCH,Y,SMART_OTP
890973,0,1,G,F,36,N,76,76,0,BRANCH,Y,SMS
567214,0,1,G,M,28,N,88,76,12,BRANCH,N,SMS
429502,0,1,G,M,28,N,88,88,0,BRANCH,Y,SMART_OTP
502493,0,1,G,M,19,N,88,88,0,BRANCH,Y,SMART_OTP
788344,0,1,G,F,25,N,87,75,12,BRANCH,Y,SMS
722696,0,1,G,F,38,N,78,78,0,BRANCH,Y,SMART_OTP
315748,0,1,G,M,29,N,76,69,7,BRANCH,N,SMART_OTP
576497,0,1,G,M,25,Y,64,64,0,BRANCH,Y,SMART_OTP
641826,0,1,G,F,32,N,62,62,0,BRANCH,Y,SMART_OTP
214336,0,1,G,M,42,N,67,47,20,MYVIB,N,SMS
654403,0,1,G,M,46,N,46,46,0,BRANCH,Y,SMART_OTP
398954,0,1,G,M,29,N,38,38,0,BRANCH,Y,SMART_OTP
619083,0,1,G,F,29,N,88,12,76,BRANCH,Y,SMS
202846,0,1,G,F,23,N,75,17,58,MYVIB,Y,SMART_OTP
571523,0,1,G,M,42,N,31,18,13,BRANCH,N,SMS
629259,0,1,G,M,33,N,30,30,0,BRANCH,Y,SMS
379057,0,1,G,F,20,N,30,30,0,BRANCH,N,SMART_OTP
447673,0,1,G,F,25,N,19,19,0,BRANCH,Y,SMART_OTP
575014,0,1,G,M,24,N,19,19,0,BRANCH,Y,SMART_OTP
596443,0,1,G,M,36,N,19,19,0,BRANCH,N,SMS
800517,0,1,G,M,23,N,12,12,0,BRANCH,Y,SMS
512965,0,1,G,M,33,N,58,58,0,BRANCH,N,SMART_OTP
45347,0,1,G,M,37,N,48,48,0,BRANCH,N,SMS
3535,0,1,G,F,23,N,48,48,0,BRANCH,N,SMS
21514,0,1,G,M,91,N,47,47,0,BRANCH,N,SMS
11515,0,1,G,F,18,N,47,46,1,MYVIB,N,SMS
618612,0,1,G,M,29,N,30,22,8,BRANCH,Y,SMS
225229,0,1,G,F,19,N,29,29,0,BRANCH,Y,SMS
238235,0,1,G,F,32,N,12,12,0,BRANCH,N,SMS
190107,0,1,G,M,29,N,10,10,0,BRANCH,Y,SMS
866054,0,1,G,M,22,N,9,9,0,BRANCH,N,SMS
687550,0,1,G,M,30,N,41,33,8,BRANCH,Y,SMS
528777,0,1,G,M,36,N,40,40,0,BRANCH,Y,SMART_OTP
875903,0,1,G,F,36,N,40,40,0,BRANCH,Y,SMART_OTP
872368,0,1,G,M,27,N,37,37,0,BRANCH,N,SMART_OTP
786187,1,0,B,F,39,N,37,37,0,BRANCH,N,SMS
596181,0,1,G,F,29,N,36,36,0,BRANCH,Y,SMART_OTP
396430,0,1,G,F,25,N,32,32,0,BRANCH,Y,SMART_OTP
917275,0,1,G,F,27,N,87,87,0,BRANCH,Y,SMART_OTP
704126,0,1,G,F,23,N,86,86,0,BRANCH,N,SMART_OTP
110459,0,1,G,M,33,N,86,86,0,BRANCH,Y,SMS
459578,0,1,G,M,49,N,83,83,0,BRANCH,N,SMS
579320,0,1,G,M,32,N,81,75,6,BRANCH,N,SMART_OTP
516708,0,1,G,F,29,N,76,76,0,BRANCH,Y,SMS
405532,0,1,G,M,29,N,27,27,0,BRANCH,Y,SMS
763842,0,1,G,F,19,N,88,60,28,BRANCH,Y,SMS
119989,0,1,G,M,28,N,66,62,4,MYVIB,N,SMART_OTP
719131,0,1,G,M,31,N,64,64,0,BRANCH,N,SMS
142049,0,1,G,F,27,N,62,62,0,BRANCH,Y,SMART_OTP
317455,0,1,G,M,40,N,46,46,0,BRANCH,N,SMART_OTP
730322,0,1,G,F,23,N,45,45,0,BRANCH,N,SMART_OTP
389695,0,1,G,M,37,N,45,32,13,BRANCH,Y,SMS
474136,0,1,G,M,38,N,45,45,0,BRANCH,N,SMS
676662,0,1,G,F,35,N,39,39,0,BRANCH,Y,SMS
160035,0,1,G,F,28,Y,38,37,1,BRANCH,Y,SMART_OTP
120478,0,1,G,M,37,N,31,31,0,BRANCH,Y,SMART_OTP
480775,0,1,G,M,24,N,26,26,0,BRANCH,Y,SMS
