CUSTOMER_NUMBER,TIME_ID,BAD,GOOD,GB,TRANS_NO,TRANS_AMT_MAX,TRANS_AMT_MIN,TRANS_AMT_SUM,TRANS_AMT_AVG,TRANS_DATE,TRANS_WDAY,TRANS_HOUR,TRANS_LV1_TYPE,TRANS_LV2_TYPE
682181,2,0,1,G,0,0,0,0,0,0,0,1,0,0
881939,2,0,1,G,0,0,0,0,0,0,0,1,0,0
258986,2,0,1,G,8,2000000,10000,4490000,540000,5,4,7,2,3
376724,2,0,1,G,0,0,0,0,0,0,0,1,0,0
744785,2,0,1,G,0,0,0,0,0,0,0,1,0,0
316395,2,0,1,G,0,0,0,0,0,0,0,1,0,0
657287,2,0,1,G,0,0,0,0,0,0,0,1,0,0
715713,2,0,1,G,0,0,0,0,0,0,0,1,0,0
952105,2,0,1,G,0,0,0,0,0,0,0,1,0,0
235197,2,0,1,G,0,0,0,0,0,0,0,1,0,0
529007,2,0,1,G,0,0,0,0,0,0,0,1,0,0
579349,2,0,1,G,0,0,0,0,0,0,0,1,0,0
11396,2,0,1,G,0,0,0,0,0,0,0,1,0,0
643141,2,0,1,G,0,0,0,0,0,0,0,1,0,0
190107,2,0,1,G,0,0,0,0,0,0,0,1,0,0
28077,2,0,1,G,0,0,0,0,0,0,0,1,0,0
18245,2,0,1,G,0,0,0,0,0,0,0,1,0,0
720337,2,0,1,G,0,0,0,0,0,0,0,1,0,0
922954,2,0,1,G,0,0,0,0,0,0,0,1,0,0
347160,2,0,1,G,0,0,0,0,0,0,0,1,0,0
554633,2,0,1,G,0,0,0,0,0,0,0,1,0,0
131812,2,1,0,B,0,0,0,0,0,0,0,1,0,0
310516,2,0,1,G,3,5000000,543703,7543703,2514567.667,3,3,3,2,2
199986,2,0,1,G,0,0,0,0,0,0,0,1,0,0
925791,2,0,1,G,0,0,0,0,0,0,0,1,0,0
396323,2,0,1,G,1,500000,500000,500000,500000,1,1,1,1,1
610260,2,0,1,G,0,0,0,0,0,0,0,1,0,0
374190,2,0,1,G,0,0,0,0,0,0,0,1,0,0
810241,2,1,0,B,0,0,0,0,0,0,0,1,0,0
536030,2,0,1,G,1,100000,100000,100000,100000,1,1,1,1,1
309562,2,0,1,G,3,160000,50000,360000,120000,3,2,3,1,1
258206,2,0,1,G,3,100000,100000,300000,100000,2,2,2,1,1
141811,2,0,1,G,0,0,0,0,0,0,0,1,0,0
130845,2,0,1,G,1,12000000,12000000,12000000,12000000,1,1,1,1,1
459802,2,0,1,G,0,0,0,0,0,0,0,1,0,0
575050,2,0,1,G,95,4000000,80000,99680000,1055059.524,24,7,79,2,4
992257,2,0,1,G,4,1000000,10000,2160000,540000,3,3,4,2,2
617905,2,0,1,G,1,20000000,20000000,20000000,20000000,1,1,1,1,1
833967,2,0,1,G,0,0,0,0,0,0,0,1,0,0
203341,2,0,1,G,1,20000,20000,20000,20000,1,1,1,1,1
44576,2,0,1,G,0,0,0,0,0,0,0,1,0,0
983512,2,0,1,G,2,100000,10000,110000,55000,2,2,2,1,2
56680,2,0,1,G,1,10000,10000,10000,10000,1,1,1,1,1
327201,2,0,1,G,1,4500000,4500000,4500000,4500000,1,1,1,1,1
283770,2,0,1,G,1,5000000,5000000,5000000,5000000,1,1,1,1,1
678466,2,0,1,G,0,0,0,0,0,0,0,1,0,0
435285,2,0,1,G,0,0,0,0,0,0,0,1,0,0
764386,2,0,1,G,0,0,0,0,0,0,0,1,0,0
647709,2,0,1,G,0,0,0,0,0,0,0,1,0,0
558789,2,0,1,G,0,0,0,0,0,0,0,1,0,0
1101,2,0,1,G,0,0,0,0,0,0,0,1,0,0
500990,2,0,1,G,0,0,0,0,0,0,0,1,0,0
292825,2,0,1,G,0,0,0,0,0,0,0,1,0,0
821218,2,0,1,G,0,0,0,0,0,0,0,1,0,0
894080,2,0,1,G,0,0,0,0,0,0,0,1,0,0
975426,2,0,1,G,6,15470000,60000,18490000,3686000,5,4,5,2,2
571047,2,0,1,G,9,11500000,30000,26480000,3774285.714,7,5,7,2,3
953892,2,0,1,G,0,0,0,0,0,0,0,1,0,0
38710,2,0,1,G,0,0,0,0,0,0,0,1,0,0
129739,2,0,1,G,0,0,0,0,0,0,0,1,0,0
447118,2,0,1,G,0,0,0,0,0,0,0,1,0,0
116468,2,0,1,G,0,0,0,0,0,0,0,1,0,0
234192,2,0,1,G,0,0,0,0,0,0,0,1,0,0
535035,2,0,1,G,0,0,0,0,0,0,0,1,0,0
43596,2,1,0,B,0,0,0,0,0,0,0,1,0,0
646877,2,0,1,G,0,0,0,0,0,0,0,1,0,0
241341,2,0,1,G,0,0,0,0,0,0,0,1,0,0
486802,2,1,0,B,0,0,0,0,0,0,0,1,0,0
984972,2,0,1,G,0,0,0,0,0,0,0,1,0,0
110459,2,0,1,G,3,200000,100000,400000,133333.3333,3,3,3,1,1
688549,2,0,1,G,5,1430000,10000,2410000,482000,3,3,5,2,3
654204,2,0,1,G,4,500000,6868,656868,164217,4,4,4,2,2
934655,2,0,1,G,1,750000,750000,750000,750000,1,1,1,1,1
205263,2,0,1,G,2,100000,100000,200000,100000,2,2,2,1,1
554283,2,0,1,G,0,0,0,0,0,0,0,1,0,0
23186,2,1,0,B,0,0,0,0,0,0,0,1,0,0
897523,2,0,1,G,7,18000000,10000,24360000,3480000,5,3,6,2,3
58730,2,0,1,G,3,171847.5,50000,393695,110923.75,2,2,2,2,2
169489,2,0,1,G,0,0,0,0,0,0,0,1,0,0
391360,2,0,1,G,4,4000000,20000,4090000,1022500,3,3,4,2,2
593440,2,0,1,G,4,1700000,200000,4202000,1050500,3,3,4,2,2
237380,2,1,0,B,0,0,0,0,0,0,0,1,0,0
555514,2,0,1,G,2,5000000,2000000,7000000,3500000,2,2,2,1,1
105146,2,0,1,G,18,3700000,91000,14595000,814411.7647,11,6,17,2,3
701734,2,0,1,G,0,0,0,0,0,0,0,1,0,0
704719,2,0,1,G,5,4000000,20000,8855000,1771000,4,3,5,2,2
986164,2,0,1,G,0,0,0,0,0,0,0,1,0,0
93627,2,1,0,B,0,0,0,0,0,0,0,1,0,0
663836,2,0,1,G,3,454606,156170,810776,270258.6667,3,2,3,2,2
146750,2,0,1,G,4,50000000,3000000,69200000,20366666.67,2,2,3,1,1
778235,2,0,1,G,3,6000000,280000,10780000,3593333.333,3,3,3,1,2
232790,2,0,1,G,3,1000000,435825.5,1871651,717912.75,2,2,2,2,2
694891,2,0,1,G,0,0,0,0,0,0,0,1,0,0
676920,2,0,1,G,2,2240000,500000,2740000,1370000,2,2,2,1,2
99135,2,0,1,G,1,200000,200000,200000,200000,1,1,1,1,1
11660,2,0,1,G,1,880000,880000,880000,880000,1,1,1,1,1
827932,2,0,1,G,1,500000,500000,500000,500000,1,1,1,1,1
182343,2,0,1,G,0,0,0,0,0,0,0,1,0,0
968455,2,0,1,G,1,18000,18000,18000,18000,1,1,1,1,1
731207,2,0,1,G,4,400000000,330000,404500000,101125000,4,4,4,1,1
538353,2,0,1,G,1,20000,20000,20000,20000,1,1,1,1,1
201863,2,1,0,B,6,10000000,20000,15920000,2653333.333,6,5,6,2,2
984002,2,0,1,G,3,500000,200000,900000,350000,2,2,2,2,2
472639,2,0,1,G,0,0,0,0,0,0,0,1,0,0
218166,2,0,1,G,7,75000,50000,400000,55000,2,2,5,1,1
552268,2,0,1,G,0,0,0,0,0,0,0,1,0,0
155354,2,0,1,G,0,0,0,0,0,0,0,1,0,0
708168,2,0,1,G,3,830000,350000,1780000,593333.3333,2,2,3,1,1
720939,2,0,1,G,8,500000,15000,783642,125607,5,4,6,3,4
804741,2,0,1,G,3,79500,50000,209000,64750,2,1,2,2,2
948834,2,0,1,G,2,2633516,1215638,3849154,1924577,2,2,2,1,1
229441,2,0,1,G,7,8000000,275000,19833000,2833285.714,6,5,7,1,1
572910,2,0,1,G,0,0,0,0,0,0,0,1,0,0
16675,2,0,1,G,0,0,0,0,0,0,0,1,0,0
306119,2,0,1,G,0,0,0,0,0,0,0,1,0,0
210431,2,0,1,G,0,0,0,0,0,0,0,1,0,0
433313,2,0,1,G,1,3600000,3600000,3600000,3600000,1,1,1,1,1
810811,2,0,1,G,0,0,0,0,0,0,0,1,0,0
619929,2,0,1,G,0,0,0,0,0,0,0,1,0,0
588253,2,0,1,G,2,20000,10000,30000,15000,2,2,2,1,1
553688,2,0,1,G,0,0,0,0,0,0,0,1,0,0
826308,2,0,1,G,0,0,0,0,0,0,0,1,0,0
338133,2,0,1,G,0,0,0,0,0,0,0,1,0,0
79193,2,0,1,G,0,0,0,0,0,0,0,1,0,0
591519,2,0,1,G,0,0,0,0,0,0,0,1,0,0
198937,2,0,1,G,0,0,0,0,0,0,0,1,0,0
753173,2,0,1,G,1,20000000,20000000,20000000,20000000,1,1,1,1,1
80025,2,0,1,G,0,0,0,0,0,0,0,1,0,0
171005,2,0,1,G,0,0,0,0,0,0,0,1,0,0
902640,2,0,1,G,0,0,0,0,0,0,0,1,0,0
666252,2,0,1,G,0,0,0,0,0,0,0,1,0,0
557708,2,1,0,B,0,0,0,0,0,0,0,1,0,0
675872,2,0,1,G,0,0,0,0,0,0,0,1,0,0
571523,2,0,1,G,0,0,0,0,0,0,0,1,0,0
57497,2,0,1,G,0,0,0,0,0,0,0,1,0,0
258582,2,0,1,G,0,0,0,0,0,0,0,1,0,0
585788,2,0,1,G,0,0,0,0,0,0,0,1,0,0
328444,2,0,1,G,0,0,0,0,0,0,0,1,0,0
618533,2,0,1,G,0,0,0,0,0,0,0,1,0,0
521707,2,0,1,G,0,0,0,0,0,0,0,1,0,0
530098,2,0,1,G,0,0,0,0,0,0,0,1,0,0
548807,2,0,1,G,0,0,0,0,0,0,0,1,0,0
159221,2,0,1,G,0,0,0,0,0,0,0,1,0,0
672090,2,0,1,G,0,0,0,0,0,0,0,1,0,0
775922,2,0,1,G,0,0,0,0,0,0,0,1,0,0
308320,2,0,1,G,0,0,0,0,0,0,0,1,0,0
292247,2,0,1,G,1,100000,100000,100000,100000,1,1,1,1,1
532332,2,0,1,G,2,100000,50000,150000,75000,2,2,2,1,1
205374,2,0,1,G,1,893860,893860,893860,893860,1,1,1,1,1
87870,2,0,1,G,0,0,0,0,0,0,0,1,0,0
688882,2,0,1,G,0,0,0,0,0,0,0,1,0,0
891385,2,0,1,G,0,0,0,0,0,0,0,1,0,0
967673,2,0,1,G,1,9400000,9400000,9400000,9400000,1,1,1,1,1
312053,2,0,1,G,1,1450000,1450000,1450000,1450000,1,1,1,1,1
449668,2,0,1,G,1,600000,600000,600000,600000,1,1,1,1,1
747631,2,0,1,G,1,2990000,2990000,2990000,2990000,1,1,1,1,1
734949,2,0,1,G,1,12000000,12000000,12000000,12000000,1,1,1,1,1
640816,2,0,1,G,1,7400000,7400000,7400000,7400000,1,1,1,1,1
712521,2,0,1,G,0,0,0,0,0,0,0,1,0,0
152776,2,1,0,B,1,20000,20000,20000,20000,1,1,1,1,1
969185,2,0,1,G,0,0,0,0,0,0,0,1,0,0
362073,2,0,1,G,0,0,0,0,0,0,0,1,0,0
823835,2,0,1,G,0,0,0,0,0,0,0,1,0,0
897591,2,0,1,G,0,0,0,0,0,0,0,1,0,0
2216,2,0,1,G,0,0,0,0,0,0,0,1,0,0
430915,2,0,1,G,0,0,0,0,0,0,0,1,0,0
690734,2,0,1,G,1,100000,100000,100000,100000,1,1,1,1,1
113349,2,0,1,G,0,0,0,0,0,0,0,1,0,0
177948,2,0,1,G,0,0,0,0,0,0,0,1,0,0
98898,2,0,1,G,4,6260000,120000,13598000,3399500,3,2,4,1,1
943624,2,0,1,G,1,1000000,1000000,1000000,1000000,1,1,1,1,1
73172,2,0,1,G,0,0,0,0,0,0,0,1,0,0
992803,2,1,0,B,1,10000000,10000000,10000000,10000000,1,1,1,1,1
80569,2,0,1,G,1,400000,400000,400000,400000,1,1,1,1,1
876124,2,0,1,G,1,30000000,30000000,30000000,30000000,1,1,1,1,1
217266,2,0,1,G,0,0,0,0,0,0,0,1,0,0
210125,2,0,1,G,2,300000,28000,328000,164000,1,1,2,1,1
55152,2,0,1,G,3,50000,39000,139000,46333.33333,3,3,3,1,1
738501,2,0,1,G,0,0,0,0,0,0,0,1,0,0
148672,2,0,1,G,1,200000,200000,200000,200000,1,1,1,1,1
4918,2,0,1,G,0,0,0,0,0,0,0,1,0,0
192103,2,0,1,G,0,0,0,0,0,0,0,1,0,0
267185,2,1,0,B,3,2207000,300000,2984000,994666.6667,3,3,3,1,1
318820,2,0,1,G,0,0,0,0,0,0,0,1,0,0
974456,2,0,1,G,1,10000000,10000000,10000000,10000000,1,1,1,1,1
683516,2,0,1,G,0,0,0,0,0,0,0,1,0,0
836050,2,0,1,G,1,120000,120000,120000,120000,1,1,1,1,1
477281,2,0,1,G,1,4000000,4000000,4000000,4000000,1,1,1,1,1
325742,2,0,1,G,5,6500000,300000,15463800,3092760,4,4,5,1,1
162128,2,0,1,G,0,0,0,0,0,0,0,1,0,0
35529,2,0,1,G,0,0,0,0,0,0,0,1,0,0
332642,2,0,1,G,0,0,0,0,0,0,0,1,0,0
143273,2,0,1,G,0,0,0,0,0,0,0,1,0,0
476916,2,0,1,G,0,0,0,0,0,0,0,1,0,0
679589,2,0,1,G,0,0,0,0,0,0,0,1,0,0
882763,2,0,1,G,0,0,0,0,0,0,0,1,0,0
624970,2,0,1,G,3,425000,145000,995000,285000,2,2,2,1,1
602159,2,0,1,G,10,3000000,450000,16000000,1727777.778,7,5,8,1,2
974253,2,0,1,G,0,0,0,0,0,0,0,1,0,0
554802,2,0,1,G,5,4500000,36000,10744340,2285042.5,3,3,4,2,3
536125,2,0,1,G,0,0,0,0,0,0,0,1,0,0
66756,2,0,1,G,0,0,0,0,0,0,0,1,0,0
666803,2,0,1,G,0,0,0,0,0,0,0,1,0,0
42075,2,0,1,G,3,2700000,100000,2900000,966666.6667,3,2,3,2,3
424266,2,0,1,G,3,500000,100000,700000,300000,2,2,2,1,1
539473,2,0,1,G,1,10000,10000,10000,10000,1,1,1,1,1
309333,2,0,1,G,0,0,0,0,0,0,0,1,0,0
323529,2,0,1,G,2,200000,50000,250000,125000,2,2,2,1,1
939211,2,0,1,G,3,3000000,100000,3200000,1066666.667,2,2,3,2,2
600223,2,0,1,G,0,0,0,0,0,0,0,1,0,0
1033,2,0,1,G,0,0,0,0,0,0,0,1,0,0
116683,2,0,1,G,0,0,0,0,0,0,0,1,0,0
413990,2,0,1,G,0,0,0,0,0,0,0,1,0,0
300084,2,0,1,G,2,80000,20000,100000,50000,2,2,2,1,1
886352,2,0,1,G,1,100000,100000,100000,100000,1,1,1,1,1
875436,2,0,1,G,0,0,0,0,0,0,0,1,0,0
674761,2,0,1,G,0,0,0,0,0,0,0,1,0,0
467198,2,0,1,G,0,0,0,0,0,0,0,1,0,0
266165,2,0,1,G,0,0,0,0,0,0,0,1,0,0
137219,2,0,1,G,0,0,0,0,0,0,0,1,0,0
559859,2,0,1,G,7,11590000,420000,33010000,4715714.286,5,4,6,1,2
393339,2,1,0,B,2,50500000,50000000,100500000,50250000,1,1,2,1,1
438964,2,0,1,G,7,3400000,50000,10510000,1185000,6,3,6,2,2
456453,2,0,1,G,1,980000,980000,980000,980000,1,1,1,1,1
776620,2,0,1,G,0,0,0,0,0,0,0,1,0,0
720871,2,0,1,G,0,0,0,0,0,0,0,1,0,0
610185,2,0,1,G,0,0,0,0,0,0,0,1,0,0
598421,2,0,1,G,0,0,0,0,0,0,0,1,0,0
234353,2,0,1,G,0,0,0,0,0,0,0,1,0,0
27555,2,0,1,G,1,24000000,24000000,24000000,24000000,1,1,1,1,1
409688,2,0,1,G,0,0,0,0,0,0,0,1,0,0
330127,2,0,1,G,1,100000,100000,100000,100000,1,1,1,1,1
817135,2,0,1,G,2,2000000,740000,2740000,1370000,1,1,2,1,1
189306,2,0,1,G,0,0,0,0,0,0,0,1,0,0
140068,2,0,1,G,0,0,0,0,0,0,0,1,0,0
93132,2,0,1,G,0,0,0,0,0,0,0,1,0,0
672100,2,0,1,G,0,0,0,0,0,0,0,1,0,0
162978,2,0,1,G,0,0,0,0,0,0,0,1,0,0
612346,2,0,1,G,2,200000,100000,300000,150000,2,2,2,1,1
467692,2,0,1,G,3,20000000,180000,20630000,6876666.667,3,3,3,1,1
944347,2,0,1,G,1,20000,20000,20000,20000,1,1,1,1,1
906728,2,0,1,G,4,169000,47500,364000,105500,3,3,3,2,2
481862,2,0,1,G,0,0,0,0,0,0,0,1,0,0
466772,2,0,1,G,2,2000000,400000,2400000,1200000,2,2,2,1,2
920543,2,0,1,G,2,50000,50000,100000,50000,1,1,1,1,1
292440,2,0,1,G,1,2600,2600,2600,2600,1,1,1,1,1
839436,2,0,1,G,0,0,0,0,0,0,0,1,0,0
234692,2,0,1,G,0,0,0,0,0,0,0,1,0,0
382434,2,0,1,G,3,1766666.667,1766666.667,5300000,1766666.667,1,1,1,1,1
964679,2,0,1,G,7,20000000,5000000,73450000,10492857.14,5,3,7,2,2
327592,2,0,1,G,0,0,0,0,0,0,0,1,0,0
334632,2,0,1,G,0,0,0,0,0,0,0,1,0,0
221977,2,0,1,G,0,0,0,0,0,0,0,1,0,0
574634,2,0,1,G,0,0,0,0,0,0,0,1,0,0
24019,2,0,1,G,4,2000000,500000,5000000,1250000,4,4,4,1,2
262552,2,0,1,G,0,0,0,0,0,0,0,1,0,0
36975,2,0,1,G,1,2150000,2150000,2150000,2150000,1,1,1,1,1
904170,2,0,1,G,1,200000,200000,200000,200000,1,1,1,1,1
574124,2,0,1,G,0,0,0,0,0,0,0,1,0,0
832224,2,0,1,G,0,0,0,0,0,0,0,1,0,0
300152,2,0,1,G,1,21299000,21299000,21299000,21299000,1,1,1,1,1
317017,2,0,1,G,0,0,0,0,0,0,0,1,0,0
301529,2,0,1,G,0,0,0,0,0,0,0,1,0,0
807819,2,0,1,G,0,0,0,0,0,0,0,1,0,0
331079,2,0,1,G,0,0,0,0,0,0,0,1,0,0
978111,2,0,1,G,0,0,0,0,0,0,0,1,0,0
341434,2,0,1,G,0,0,0,0,0,0,0,1,0,0
857030,2,0,1,G,3,81200,10000,101200,33733.33333,3,2,3,1,1
130028,2,0,1,G,4,16000000,2100000,40150000,10037500,4,4,4,1,1
683059,2,1,0,B,0,0,0,0,0,0,0,1,0,0
865233,2,1,0,B,1,1800000,1800000,1800000,1800000,1,1,1,1,1
500480,2,0,1,G,0,0,0,0,0,0,0,1,0,0
961238,2,1,0,B,1,49800000,49800000,49800000,49800000,1,1,1,1,1
85261,2,0,1,G,1,50000,50000,50000,50000,1,1,1,1,1
890594,2,0,1,G,0,0,0,0,0,0,0,1,0,0
340038,2,0,1,G,0,0,0,0,0,0,0,1,0,0
834681,2,0,1,G,0,0,0,0,0,0,0,1,0,0
816942,2,0,1,G,0,0,0,0,0,0,0,1,0,0
331400,2,0,1,G,9,100000,15000,330000,42500,6,4,6,1,2
592535,2,0,1,G,1,160000,160000,160000,160000,1,1,1,1,1
504227,2,0,1,G,3,3000000,102371,4002592,1334197.333,3,3,3,2,2
815842,2,0,1,G,0,0,0,0,0,0,0,1,0,0
731010,2,0,1,G,0,0,0,0,0,0,0,1,0,0
122924,2,1,0,B,0,0,0,0,0,0,0,1,0,0
293637,2,0,1,G,5,550000,20000,1280000,256000,3,3,5,3,3
737466,2,1,0,B,1,50000,50000,50000,50000,1,1,1,1,1
529767,2,0,1,G,1,50000,50000,50000,50000,1,1,1,1,1
150840,2,0,1,G,0,0,0,0,0,0,0,1,0,0
912447,2,0,1,G,2,3150000,1000000,4150000,2075000,2,2,2,1,1
608228,2,0,1,G,0,0,0,0,0,0,0,1,0,0
808971,2,0,1,G,7,5600000,50000,9450000,1350000,6,4,7,2,3
165815,2,0,1,G,1,50000,50000,50000,50000,1,1,1,1,1
970660,2,0,1,G,1,10000,10000,10000,10000,1,1,1,1,1
517980,2,0,1,G,1,4500000,4500000,4500000,4500000,1,1,1,1,1
224897,2,0,1,G,0,0,0,0,0,0,0,1,0,0
6790,2,0,1,G,0,0,0,0,0,0,0,1,0,0
585173,2,0,1,G,0,0,0,0,0,0,0,1,0,0
893546,2,0,1,G,0,0,0,0,0,0,0,1,0,0
179795,2,0,1,G,0,0,0,0,0,0,0,1,0,0
194043,2,0,1,G,0,0,0,0,0,0,0,1,0,0
580361,2,0,1,G,0,0,0,0,0,0,0,1,0,0
887561,2,0,1,G,0,0,0,0,0,0,0,1,0,0
935065,2,0,1,G,1,4600000,4600000,4600000,4600000,1,1,1,1,1
232145,2,0,1,G,0,0,0,0,0,0,0,1,0,0
881704,2,0,1,G,0,0,0,0,0,0,0,1,0,0
582017,2,0,1,G,0,0,0,0,0,0,0,1,0,0
173186,2,0,1,G,0,0,0,0,0,0,0,1,0,0
677817,2,0,1,G,0,0,0,0,0,0,0,1,0,0
693087,2,0,1,G,0,0,0,0,0,0,0,1,0,0
327947,2,0,1,G,0,0,0,0,0,0,0,1,0,0
91181,2,0,1,G,0,0,0,0,0,0,0,1,0,0
331043,2,0,1,G,3,400000,30000,480000,160000,2,1,3,2,2
926781,2,0,1,G,1,100000,100000,100000,100000,1,1,1,1,1
797075,2,0,1,G,15,2800000,100000,16431031,1094002.214,9,5,13,3,4
381353,2,0,1,G,3,2000000,100000,2200000,733333.3333,3,3,3,2,2
59557,2,0,1,G,5,6000000,10000,6610000,1322000,5,4,5,2,3
664386,2,0,1,G,2,200000,70000,270000,135000,2,2,2,1,1
193602,2,0,1,G,0,0,0,0,0,0,0,1,0,0
891446,2,0,1,G,2,100000,100000,200000,100000,2,2,2,1,1
987699,2,0,1,G,9,200000,20000,520000,61875,6,4,8,2,2
443648,2,0,1,G,19,4500000,10000,10305000,542368.4211,12,7,19,2,3
686795,2,0,1,G,6,3630000,10000,7990000,1331666.667,4,4,6,2,4
111948,2,0,1,G,0,0,0,0,0,0,0,1,0,0
857506,2,0,1,G,3,86868,56789,200446,71828.5,1,1,2,1,1
143615,2,0,1,G,0,0,0,0,0,0,0,1,0,0
746949,2,0,1,G,4,2000000,1000000,6000000,1500000,3,2,4,1,2
627352,2,0,1,G,0,0,0,0,0,0,0,1,0,0
607366,2,0,1,G,0,0,0,0,0,0,0,1,0,0
73193,2,0,1,G,1,100000,100000,100000,100000,1,1,1,1,1
202647,2,0,1,G,4,557755,20000,677755,169438.75,2,2,3,2,2
408915,2,0,1,G,0,0,0,0,0,0,0,1,0,0
658218,2,0,1,G,2,600000,500000,1100000,550000,2,2,2,1,1
105978,2,0,1,G,4,100000,50000,300000,66666.66667,2,2,2,2,3
419863,2,0,1,G,0,0,0,0,0,0,0,1,0,0
379299,2,0,1,G,2,50000,50000,100000,50000,2,2,2,1,1
841929,2,0,1,G,6,250000000,310000,653310000,108885000,5,4,6,1,2
18067,2,0,1,G,0,0,0,0,0,0,0,1,0,0
72411,2,0,1,G,1,30000,30000,30000,30000,1,1,1,1,1
438155,2,0,1,G,2,100000,100000,200000,100000,1,1,1,1,1
657587,2,0,1,G,0,0,0,0,0,0,0,1,0,0
379048,2,0,1,G,2,50000,50000,100000,50000,1,1,1,1,1
321776,2,0,1,G,2,100000,100000,200000,100000,1,1,1,1,1
517727,2,0,1,G,1,10000,10000,10000,10000,1,1,1,1,1
159563,2,0,1,G,0,0,0,0,0,0,0,1,0,0
970506,2,0,1,G,2,50000,50000,100000,50000,1,1,2,1,1
904902,2,0,1,G,0,0,0,0,0,0,0,1,0,0
150206,2,0,1,G,0,0,0,0,0,0,0,1,0,0
924573,2,0,1,G,0,0,0,0,0,0,0,1,0,0
551722,2,0,1,G,1,50000,50000,50000,50000,1,1,1,1,1
827471,2,0,1,G,0,0,0,0,0,0,0,1,0,0
362739,2,0,1,G,0,0,0,0,0,0,0,1,0,0
281501,2,0,1,G,0,0,0,0,0,0,0,1,0,0
426692,2,1,0,B,0,0,0,0,0,0,0,1,0,0
606413,2,0,1,G,0,0,0,0,0,0,0,1,0,0
360865,2,0,1,G,0,0,0,0,0,0,0,1,0,0
502037,2,0,1,G,0,0,0,0,0,0,0,1,0,0
397133,2,0,1,G,0,0,0,0,0,0,0,1,0,0
342639,2,0,1,G,0,0,0,0,0,0,0,1,0,0
460112,2,0,1,G,0,0,0,0,0,0,0,1,0,0
263213,2,0,1,G,0,0,0,0,0,0,0,1,0,0
808438,2,0,1,G,0,0,0,0,0,0,0,1,0,0
948854,2,0,1,G,0,0,0,0,0,0,0,1,0,0
114422,2,0,1,G,0,0,0,0,0,0,0,1,0,0
669581,2,0,1,G,0,0,0,0,0,0,0,1,0,0
769346,2,0,1,G,0,0,0,0,0,0,0,1,0,0
841336,2,0,1,G,0,0,0,0,0,0,0,1,0,0
322634,2,0,1,G,0,0,0,0,0,0,0,1,0,0
200898,2,0,1,G,0,0,0,0,0,0,0,1,0,0
712338,2,0,1,G,0,0,0,0,0,0,0,1,0,0
891671,2,0,1,G,0,0,0,0,0,0,0,1,0,0
376634,2,0,1,G,0,0,0,0,0,0,0,1,0,0
615897,2,1,0,B,0,0,0,0,0,0,0,1,0,0
75742,2,0,1,G,0,0,0,0,0,0,0,1,0,0
448602,2,0,1,G,0,0,0,0,0,0,0,1,0,0
728118,2,1,0,B,0,0,0,0,0,0,0,1,0,0
762138,2,0,1,G,0,0,0,0,0,0,0,1,0,0
600219,2,0,1,G,2,500000,300000,800000,400000,2,2,2,1,1
56920,2,0,1,G,5,15000000,1300000,24782109,4956421.8,4,3,4,2,3
980087,2,0,1,G,1,899000,899000,899000,899000,1,1,1,1,1
602642,2,0,1,G,1,899000,899000,899000,899000,1,1,1,1,1
477560,2,0,1,G,0,0,0,0,0,0,0,1,0,0
654759,2,0,1,G,0,0,0,0,0,0,0,1,0,0
610068,2,0,1,G,30,600000,20000,4301942,140966.7153,17,7,24,2,2
848762,2,1,0,B,1,300000,300000,300000,300000,1,1,1,1,1
774824,2,0,1,G,0,0,0,0,0,0,0,1,0,0
142276,2,0,1,G,1,2000000,2000000,2000000,2000000,1,1,1,1,1
762782,2,0,1,G,2,1000000,50000,1050000,525000,2,2,2,2,2
403233,2,1,0,B,0,0,0,0,0,0,0,1,0,0
663150,2,0,1,G,0,0,0,0,0,0,0,1,0,0
685947,2,0,1,G,1,3900000,3900000,3900000,3900000,1,1,1,1,1
821413,2,0,1,G,1,3200000,3200000,3200000,3200000,1,1,1,1,1
65898,2,0,1,G,0,0,0,0,0,0,0,1,0,0
923265,2,1,0,B,1,29900000,29900000,29900000,29900000,1,1,1,1,1
679071,2,0,1,G,3,1019000,100000,1719000,573000,3,2,3,1,1
401810,2,0,1,G,0,0,0,0,0,0,0,1,0,0
880319,2,0,1,G,5,3756000,10000,4876000,975200,5,5,5,2,2
705962,2,0,1,G,8,8110000,10000,27180000,3397500,8,5,8,2,3
606303,2,0,1,G,0,0,0,0,0,0,0,1,0,0
267680,2,0,1,G,0,0,0,0,0,0,0,1,0,0
866849,2,0,1,G,0,0,0,0,0,0,0,1,0,0
893473,2,1,0,B,0,0,0,0,0,0,0,1,0,0
327035,2,0,1,G,0,0,0,0,0,0,0,1,0,0
289426,2,0,1,G,0,0,0,0,0,0,0,1,0,0
648729,2,0,1,G,0,0,0,0,0,0,0,1,0,0
340792,2,0,1,G,0,0,0,0,0,0,0,1,0,0
815148,2,0,1,G,0,0,0,0,0,0,0,1,0,0
195549,2,0,1,G,0,0,0,0,0,0,0,1,0,0
203158,2,0,1,G,1,32700000,32700000,32700000,32700000,1,1,1,1,1
545303,2,0,1,G,0,0,0,0,0,0,0,1,0,0
893299,2,0,1,G,1,1000000,1000000,1000000,1000000,1,1,1,1,1
523850,2,0,1,G,0,0,0,0,0,0,0,1,0,0
537293,2,0,1,G,2,2000000,450000,2450000,1225000,2,2,2,1,2
724566,2,0,1,G,1,2300000,2300000,2300000,2300000,1,1,1,1,1
